0.7889922261238098,tuesday,wednesday,2
0.949694037437439,tuesday,thursday,2
0.9929142594337463,monday,tuesday,2
1.024237871170044,wednesday,thursday,4
1.0821725130081177,monday,thursday,2
1.1578997373580933,monday,wednesday,2
1.2917197942733765,three,four,5
1.4689514636993408,five,six,3
1.6005216836929321,four,five,11
1.6348880529403687,eight,nine,2
1.8727333545684814,two,three,3
1.9293876886367798,second,third,3
2.0700953006744385,july,august,2
2.072660446166992,four,eight,3
2.0808582305908203,january,april,2
2.1619842052459717,often,sometimes,3
2.4021942615509033,two,four,2
2.6437997817993164,father-in-law,son-in-law,14
2.6437997817993164,father-in-law,son-in-law,15
2.6437997817993164,father-in-law,son-in-law,27
2.6437997817993164,son-in-law,father-in-law,12
2.6647441387176514,sixteen,seventeen,9
2.9822652339935303,know,think,3
2.9822652339935303,know,think,3
2.9822652339935303,know,think,6
2.9895594120025635,how,what,47
3.0249197483062744,what,why,19
3.1520462036132812,husband,wife,108
3.15299391746521,before,after,3
3.1612555980682373,sixty,seventy,2
3.161494731903076,eighty,ninety,3
3.2313220500946045,thirty,eighty,2
3.277560234069824,go,come,25
3.3309619426727295,buy,sell,25
3.336104393005371,daughter-in-law,mother-in-law,14
3.336104393005371,mother-in-law,daughter-in-law,12
3.336104393005371,mother-in-law,daughter-in-law,14
3.336104393005371,mother-in-law,daughter-in-law,16
3.3368654251098633,granddaughter,niece,52
3.34407639503479,only,one,75
3.3489840030670166,how,why,42
3.3573265075683594,few,some,38
3.432974338531494,this,it,2
3.443575620651245,grandmother,aunt,9
3.4692938327789307,understand,know,96
3.5200366973876953,nephew,cousin,9
3.5701794624328613,take,give,24
3.5724174976348877,time,when,7
3.5770905017852783,grandmother,mother,9
3.577698230743408,what,say,3
3.5846383571624756,wife,daughter,3
3.5931360721588135,grandfather,father,6
3.593848943710327,because,if,14
3.5964579582214355,twelve,seventeen,2
3.632488250732422,grandson,nephew,58
3.632488250732422,nephew,grandson,2
3.644780158996582,never,not,3
3.6495957374572754,two,seven,4
3.6496078968048096,tell,ask,2
3.6501545906066895,understand,explain,3
3.653766393661499,grandson,grandfather,7
3.65690279006958,this,that,73
3.664252519607544,believe,think,4
3.664252519607544,believe,think,26
3.671942710876465,come,bring,7
3.6790611743927,think,thought,4
3.692962408065796,that,it,14
3.6991872787475586,week,friday,15
3.704414129257202,last,after,6
3.7068583965301514,thing,what,12
3.7108633518218994,want,do,5
3.7376387119293213,come,know,3
3.7429842948913574,girl,boy,27
3.7441775798797607,nephew,uncle,5
3.747093439102173,want,think,3
3.747093439102173,want,think,4
3.7607014179229736,because,what,7
3.764685869216919,begin,start,4
3.7727785110473633,afternoon,evening,16
3.780921220779419,grandfather,uncle,5
3.783133029937744,ankle,knee,3
3.797769069671631,immediately,soon,31
3.7981274127960205,uncle,brother,19
3.808350086212158,get,want,4
3.814863681793213,believe,know,6
3.823519229888916,because,when,4
3.8292906284332275,nine,ten,2
3.8615777492523193,they,we,2
3.865025043487549,know,guess,5
3.8704538345336914,one,two,3
3.8724334239959717,grandson,granddaughter,133
3.8742215633392334,similar,same,6
3.8768413066864014,cousin,brother,29
3.8825747966766357,want,say,4
3.8869404792785645,come,get,12
3.89814829826355,again,before,2
3.9116342067718506,because,why,13
3.914292335510254,remain,remains,7
3.9162752628326416,six,ten,2
3.9262166023254395,my,your,6
3.9262166023254395,my,your,11
3.9335319995880127,come,happen,2
3.936105728149414,nephew,niece,82
3.9438774585723877,today,here,3
3.9459304809570312,want,need,11
3.971034049987793,stepson,stepdaughter,45
3.977459192276001,what,this,2
3.982534646987915,get,know,2
3.9962496757507324,not,nothing,3
3.9975807666778564,go,take,2
3.9979043006896973,give,want,2
3.9996097087860107,know,remember,3
4.004547119140625,always,never,12
4.0177459716796875,some,other,2
4.021899700164795,give,put,18
4.022344589233398,get,give,3
4.027944564819336,guess,think,26
4.027944564819336,guess,think,31
4.032862186431885,what,not,4
4.045803546905518,gold,silver,4
4.048573970794678,first,one,2
4.050235748291016,come,say,5
4.05212926864624,understand,learn,6
4.061923503875732,night,evening,54
4.0639519691467285,what,we,3
4.0639519691467285,what,we,5
4.067182540893555,say,think,2
4.067182540893555,say,think,5
4.071281433105469,come,see,3
4.095590114593506,come,give,6
4.098909854888916,come,not,2
4.102315425872803,daughter-in-law,son-in-law,21
4.102315425872803,daughter-in-law,son-in-law,24
4.102315425872803,son-in-law,daughter-in-law,15
